标题	小区	年限	户型	面积	楼层	单价	装修	总价	地址1	地址2	地址3	发布日期	url
梅岭双校区 玉器街3楼 精装3室 靠窦庄小区马太巷 凤凰东巷	玉器街84号小区	1999	3室1厅1卫	72	共3层	22055	精装修	158.8	邗江	汽车西站	玉器街84号	2018年9月5日	https://yangzhou.anjuke.com/prop/view/A1399589415?from=filter&spread=commsearch_p&position=1274&kwtype=filter&now_time=1538808798
梅岭本部双校 区 温馨舒适居住宜人，配套设施齐全	玉器街84号小区	1998	3室1厅1卫	81	共5层	21975	精装修	178	邗江	汽车西站	玉器街84号	2018年9月30日	https://yangzhou.anjuke.com/prop/view/A1437198592?from=filter&spread=commsearch_p&position=213&kwtype=filter&now_time=1538808573
梅玲吉祥苑，梅玲佳园，梅玲东苑，莱茵苑，玉器街，窦庄新村	梅岭吉祥苑	2009	3室1厅1卫	89	共4层	21910	简单装修	195	广陵	荷花池	梅岭东路58号	2018年8月11日	https://yangzhou.anjuke.com/prop/view/A1363604149?from=filter&spread=commsearch_p&position=2958&kwtype=filter&now_time=1538809147
吉祥苑中装三房 89平中等装修195万 梅岭双校区 近大润发	吉祥苑	2010	3室2厅1卫	89	共1层	21910	精装修	195	邗江	邗江工业园	梅岭东路58号	2018年9月22日	https://yangzhou.anjuke.com/prop/view/A1426260262?from=filter&spread=commsearch_p&position=2222&kwtype=filter&now_time=1538808996
吉祥苑中装三房 89平中等装修195万 梅岭双校区 近大润发	吉祥苑	2010	3室2厅1卫	89	共1层	21910	精装修	195	邗江	邗江工业园	梅岭东路58号	2018年9月22日	https://yangzhou.anjuke.com/prop/view/A1426260262?from=filter&spread=commsearch_p&position=1228&kwtype=filter&now_time=1538808786
吉祥苑中装三房 89平中等装修195万 梅岭双校区 近大润发	吉祥苑	2010	3室2厅1卫	89	共1层	21910	精装修	195	邗江	邗江工业园	梅岭东路58号	2018年9月22日	https://yangzhou.anjuke.com/prop/view/A1426260262?from=filter&spread=commsearch_p&position=801&kwtype=filter&now_time=1538808697
梅中梅小 梅岭东路 好贷款 中装 二楼 有车库 双阳台 三室	梅岭东路12号小区	1996	3室1厅1卫	89	共4层	21910	简单装修	195	邗江	汽车西站	梅岭东路12号	2018年9月1日	https://yangzhou.anjuke.com/prop/view/A1393301071?from=filter&spread=commsearch_p&position=253&kwtype=filter&now_time=1538808586
文昌阁旌忠寺附近 私家园宅  占地150平方 产证 80平方	皮市街老城区住宅	1990	3室1厅1卫	80	共1层	21875	简单装修	175	广陵	文昌阁	"皮市街,近文昌中路"	2018年9月8日	https://yangzhou.anjuke.com/prop/view/A1403985791?from=filter&spread=commsearch_p&position=2855&kwtype=filter&now_time=1538809123
嘉和苑，交通便利，紧邻商圈，精装修，周边娱乐设施齐全。	嘉和苑	2002	3室1厅1卫	96	共5层	21875	中等装修	210	仪征市	仪征市	大庆北路136号	2018年8月14日	https://yangzhou.anjuke.com/prop/view/A1367334525?from=filter&spread=commsearch_p&position=2988&kwtype=filter&now_time=1538809147
梅小梅中教育用房锦旺巷	锦旺苑小区	1995	2室1厅1卫	71	共4层	21830	精装修	155	维扬	五台山大桥	友谊路37号	2018年8月29日	https://yangzhou.anjuke.com/prop/view/A1389466295?from=filter&spread=commsearch_p&position=1984&kwtype=filter&now_time=1538808946
梅岭本部玉器街 房龄新靠近梅中 精装修提包入住 适合老人带孩	玉器街84号小区	1998	3室1厅1卫	78	共1层	21794	精装修	170	邗江	汽车西站	玉器街84号	2018年8月13日	https://yangzhou.anjuke.com/prop/view/A1365592514?from=filter&spread=commsearch_p&position=2511&kwtype=filter&now_time=1538809046
育才本部学 区南门外大街一楼半 靠近安墩 荷花池 苏北医院	南门新村	2000	3室1厅1卫	87	共5层	21609	简单装修	188	广陵	荷花池	南通西路81号	2018年9月20日	https://yangzhou.anjuke.com/prop/view/A1422933347?from=filter&spread=commsearch_p&position=2925&kwtype=filter&now_time=1538809135
育才本部校区 南门外街 1.5层3室1厅1卫86平吧189万	南门街小区	1998	3室1厅1卫	88	共5层	21477	简单装修	189	广陵	文昌阁	南门街	2018年9月29日	https://yangzhou.anjuke.com/prop/view/A1436197737?from=filter&spread=commsearch_p&position=2793&kwtype=filter&now_time=1538809110
育才本部 南城根双证齐全户型方正 精装修带院子房产证67平	埂子街223号小区	2000	2室2厅1卫	68	共1层	21470	精装修	146	广陵	文昌阁	埂子街223号	2018年7月21日	https://yangzhou.anjuke.com/prop/view/A1333498353?from=filter&spread=commsearch_p&position=2000&kwtype=filter&now_time=1538808946
梅岭窦庄新村精装修两室前后院子已自间两间可做小门室 出入房便	窦庄新村	1998	2室2厅1卫	67	共3层	21462	精装修	143.8	维扬	城北乡	史可法东路13号	2018年9月26日	https://yangzhou.anjuke.com/prop/view/A1431459072?from=filter&spread=commsearch_p&position=458&kwtype=filter&now_time=1538808623
梅岭窦庄新村精装修两室前后院子已自间两间可做小门室 出入房便	窦庄新村	1998	2室2厅1卫	67	共3层	21462	精装修	143.8	维扬	城北乡	史可法东路13号	2018年9月26日	https://yangzhou.anjuke.com/prop/view/A1431459072?from=filter&spread=commsearch_p&position=1798&kwtype=filter&now_time=1538808896
梅岭窦庄新村精装修两室前后院子已自间两间可做小门室 出入房便	窦庄新村	1998	2室2厅1卫	67	共3层	21462	精装修	143.8	维扬	城北乡	史可法东路13号	2018年9月26日	https://yangzhou.anjuke.com/prop/view/A1431459072?from=filter&spread=commsearch_p&position=505&kwtype=filter&now_time=1538808636
玉器街28号小区 梅岭精装修房二楼提包入住核心卖点精装	玉器街28号小区	1993	3室1厅1卫	76	共5层	21447	精装修	163	邗江	汽车西站	玉器街28号	2018年9月11日	https://yangzhou.anjuke.com/prop/view/A1408336215?from=filter&spread=commsearch_p&position=659&kwtype=filter&now_time=1538808661
玉器街311就读梅小梅中 楼层采光好 装修清爽 提包入住	玉器街28号小区	1998	3室1厅1卫	76	共5层	21447	精装修	163	邗江	汽车西站	玉器街28号	2018年8月27日	https://yangzhou.anjuke.com/prop/view/A1385939043?from=filter&spread=commsearch_p&position=1064&kwtype=filter&now_time=1538808748
玉器街311就读梅小梅中 楼层采光好 装修清爽 提包入住	玉器街28号小区	1998	3室1厅1卫	76	共5层	21447	精装修	163	邗江	汽车西站	玉器街28号	2018年8月27日	https://yangzhou.anjuke.com/prop/view/A1385939043?from=filter&spread=commsearch_p&position=1131&kwtype=filter&now_time=1538808761
yc房产 玉器街3室精装 2楼 梅岭本部双校区 窦庄 马太巷	玉器街28号小区	1999	3室1厅1卫	76	共5层	21447	精装修	163	邗江	汽车西站	玉器街28号	2018年9月10日	https://yangzhou.anjuke.com/prop/view/A1406740054?from=filter&spread=commsearch_p&position=1363&kwtype=filter&now_time=1538808810
yc房产 玉器街3室精装 2楼 梅岭本部双校区 窦庄 马太巷	玉器街28号小区	1999	3室1厅1卫	76	共5层	21447	精装修	163	邗江	汽车西站	玉器街28号	2018年9月10日	https://yangzhou.anjuke.com/prop/view/A1406740054?from=filter&spread=commsearch_p&position=1427&kwtype=filter&now_time=1538808822
玉器街28号小区 梅岭精装修房二楼提包入住核心卖点精装	玉器街28号小区	1993	3室1厅1卫	76	共5层	21447	精装修	163	邗江	汽车西站	玉器街28号	2018年9月11日	https://yangzhou.anjuke.com/prop/view/A1408336215?from=filter&spread=commsearch_p&position=2086&kwtype=filter&now_time=1538808958
yc房产 玉器街3室精装 2楼 梅岭本部双校区 窦庄 马太巷	玉器街28号小区	1999	3室1厅1卫	76	共5层	21447	精装修	163	邗江	汽车西站	玉器街28号	2018年9月10日	https://yangzhou.anjuke.com/prop/view/A1406740054?from=filter&spread=commsearch_p&position=2146&kwtype=filter&now_time=1538808971
玉器街311就读梅小梅中 楼层采光好 装修清爽 提包入住	玉器街28号小区	1998	3室1厅1卫	76	共5层	21447	精装修	163	邗江	汽车西站	玉器街28号	2018年8月27日	https://yangzhou.anjuke.com/prop/view/A1385939043?from=filter&spread=commsearch_p&position=2442&kwtype=filter&now_time=1538809033
玉器街28号小三室精装修梅小.梅中双校区	玉器街28号小区	1995	3室1厅1卫	76	共5层	21447	精装修	163	邗江	汽车西站	玉器街28号	2018年9月13日	https://yangzhou.anjuke.com/prop/view/A1411000406?from=filter&spread=commsearch_p&position=2120&kwtype=filter&now_time=1538808971
玉器街，靠市中心文昌格	玉器街28号小区	1998	3室1厅1卫	76	共5层	21447	精装修	163	邗江	汽车西站	玉器街28号	2018年9月13日	https://yangzhou.anjuke.com/prop/view/A1411079791?from=filter&spread=commsearch_p&position=2119&kwtype=filter&now_time=1538808971
玉器街28号小三室精装修梅小.梅中双校区	玉器街28号小区	1995	3室1厅1卫	76	共5层	21447	精装修	163	邗江	汽车西站	玉器街28号	2018年9月13日	https://yangzhou.anjuke.com/prop/view/A1411000406?from=filter&spread=commsearch_p&position=1406&kwtype=filter&now_time=1538808822
玉器街，靠市中心文昌格	玉器街28号小区	1998	3室1厅1卫	76	共5层	21447	精装修	163	邗江	汽车西站	玉器街28号	2018年9月13日	https://yangzhou.anjuke.com/prop/view/A1411079791?from=filter&spread=commsearch_p&position=1405&kwtype=filter&now_time=1538808822
玉器街28号小三室精装修梅小.梅中双校区	玉器街28号小区	1995	3室1厅1卫	76	共5层	21447	精装修	163	邗江	汽车西站	玉器街28号	2018年9月13日	https://yangzhou.anjuke.com/prop/view/A1411000406?from=filter&spread=commsearch_p&position=1342&kwtype=filter&now_time=1538808810
玉器街，靠市中心文昌格	玉器街28号小区	1998	3室1厅1卫	76	共5层	21447	精装修	163	邗江	汽车西站	玉器街28号	2018年9月13日	https://yangzhou.anjuke.com/prop/view/A1411079791?from=filter&spread=commsearch_p&position=1341&kwtype=filter&now_time=1538808810
yc房产 玉器街3室精装 2楼 梅岭本部双校区 窦庄 马太巷	玉器街28号小区	1999	3室1厅1卫	76	共5层	21447	精装修	163	邗江	汽车西站	玉器街28号	2018年9月10日	https://yangzhou.anjuke.com/prop/view/A1406740054?from=filter&spread=commsearch_p&position=1285&kwtype=filter&now_time=1538808798
玉器街28号小三室精装修梅小.梅中双校区	玉器街28号小区	1995	3室1厅1卫	76	共5层	21447	精装修	163	邗江	汽车西站	玉器街28号	2018年9月13日	https://yangzhou.anjuke.com/prop/view/A1411000406?from=filter&spread=commsearch_p&position=1264&kwtype=filter&now_time=1538808798
玉器街，靠市中心文昌格	玉器街28号小区	1998	3室1厅1卫	76	共5层	21447	精装修	163	邗江	汽车西站	玉器街28号	2018年9月13日	https://yangzhou.anjuke.com/prop/view/A1411079791?from=filter&spread=commsearch_p&position=1263&kwtype=filter&now_time=1538808798
锦旺巷70.3平，精装修二居室，好入学，好楼层，赠车库6平！	锦旺苑小区	1996	2室1厅1卫	70	共4层	21428	精装修	150	维扬	五台山大桥	友谊路37号	2018年7月27日	https://yangzhou.anjuke.com/prop/view/A1341681643?from=filter&spread=commsearch_p&position=418&kwtype=filter&now_time=1538808610
锦旺巷70.3平，精装修二居室，好入学，好楼层，赠车库6平！	锦旺苑小区	1996	2室1厅1卫	70	共4层	21428	精装修	150	维扬	五台山大桥	友谊路37号	2018年7月27日	https://yangzhou.anjuke.com/prop/view/A1341681643?from=filter&spread=commsearch_p&position=449&kwtype=filter&now_time=1538808623
锦旺巷70.3平，精装修二居室，好入学，好楼层，赠车库6平！	锦旺苑小区	1996	2室1厅1卫	70	共4层	21428	精装修	150	维扬	五台山大桥	友谊路37号	2018年7月27日	https://yangzhou.anjuke.com/prop/view/A1341681643?from=filter&spread=commsearch_p&position=1772&kwtype=filter&now_time=1538808896
锦旺巷70.3平，精装修二居室，好入学，好楼层，赠车库6平！	锦旺苑小区	1996	2室1厅1卫	70	共4层	21428	精装修	150	维扬	五台山大桥	友谊路37号	2018年7月27日	https://yangzhou.anjuke.com/prop/view/A1341681643?from=filter&spread=commsearch_p&position=495&kwtype=filter&now_time=1538808636
锦旺巷 2室1厅1卫 精装 70.26平	锦旺苑小区	1997	2室1厅1卫	70.3	共4层	21349	精装修	150	维扬	五台山大桥	友谊路37号	2018年7月25日	https://yangzhou.anjuke.com/prop/view/A1338718066?from=filter&spread=commsearch_p&position=1800&kwtype=filter&now_time=1538808896
锦旺巷，梅小，梅中。无小孩上学，精装未住	锦旺苑小区	2002	2室1厅1卫	70.3	共4层	21349	精装修	150	维扬	五台山大桥	友谊路37号	2018年7月26日	https://yangzhou.anjuke.com/prop/view/A1340089796?from=filter&spread=commsearch_p&position=1974&kwtype=filter&now_time=1538808934
梅岭本部双校区玉器街 中装两房 提包入住 带大露台 有车库	玉器街84号小区	1997	2室1厅1卫	66	共4层	21333	精装修	140.8	邗江	汽车西站	玉器街84号	2018年9月10日	https://yangzhou.anjuke.com/prop/view/A1407364829?from=filter&spread=commsearch_p&position=179&kwtype=filter&now_time=1538808561
梅岭本部双校区玉器街 中装两房 提包入住 带大露台 有车库	玉器街84号小区	1997	2室1厅1卫	66	共4层	21333	精装修	140.8	邗江	汽车西站	玉器街84号	2018年9月10日	https://yangzhou.anjuke.com/prop/view/A1407364829?from=filter&spread=commsearch_p&position=188&kwtype=filter&now_time=1538808573
育才小学苏北医院旁南城根精装三房提包入住	南城根小三巷4号小区	1997	3室1厅1卫	80	共3层	21225	精装修	169.8	广陵	文昌阁	小三巷4号	2018年9月22日	https://yangzhou.anjuke.com/prop/view/A1426403238?from=filter&spread=commsearch_p&position=2815&kwtype=filter&now_time=1538809110
梅岭新村，梅中小双校区，建隆巷，石师子巷，梅岭佳园，	梅岭新村	2002	2室1厅1卫	66	共3层	21212	简单装修	140	维扬	城北乡	史可法西路	2018年9月20日	https://yangzhou.anjuke.com/prop/view/A1423513449?from=filter&spread=commsearch_p&position=1787&kwtype=filter&now_time=1538808896
扬建宿舍 梅小梅中本部 邻史可法路 梅岭新村 长征路	扬建宿舍楼	1988	2室1厅1卫	67	共4层	21194	精装修	142	仪征市	仪征市	浦峰路	2018年9月2日	https://yangzhou.anjuke.com/prop/view/A1395383823?from=filter&spread=commsearch_p&position=1781&kwtype=filter&now_time=1538808896
远大优选 锦旺巷好房精装两居梅岭双校临迎宾馆采光好	锦旺巷23号小区	1999	2室1厅1卫	70	共5层	21142	精装修	148	邗江	汽车西站	锦旺巷23号	2018年9月18日	https://yangzhou.anjuke.com/prop/view/A1420370354?from=filter&spread=commsearch_p&position=19&kwtype=filter&now_time=1538808537
远大优选超性价 锦旺巷 好楼层好装修 梅岭双校区靠锦旺苑	玉带河小区(北区)	2007	2室1厅1卫	70	共5层	21142	精装修	148	广陵	文昌阁	锦旺巷	2018年9月19日	https://yangzhou.anjuke.com/prop/view/A1421448429?from=filter&spread=commsearch_p&position=1863&kwtype=filter&now_time=1538808921
远大优选 锦旺巷好房精装两居梅岭双校临迎宾馆采光好	锦旺巷23号小区	1999	2室1厅1卫	70	共5层	21142	精装修	148	邗江	汽车西站	锦旺巷23号	2018年9月18日	https://yangzhou.anjuke.com/prop/view/A1420370354?from=filter&spread=commsearch_p&position=182&kwtype=filter&now_time=1538808573
锦旺巷2/1/1卫，2/5层，有8平车库，无小孩上学	锦旺苑小区	2003	2室1厅1卫	71	共5层	21126	精装修	150	维扬	五台山大桥	友谊路37号	2018年5月13日	https://yangzhou.anjuke.com/prop/view/A1228377250?from=filter&spread=commsearch_p&position=1977&kwtype=filter&now_time=1538808934
育才小学附*房80平米 二室 精装 无小孩上学 出口佳	安墩新寓	2000	3室1厅1卫	80	共1层	21125	精装修	169	广陵	荷花池	荷花池路	2018年9月22日	https://yangzhou.anjuke.com/prop/view/A1426080120?from=filter&spread=commsearch_p&position=2785&kwtype=filter&now_time=1538809110
梅岭双校区房 靠近学校 精装3室 一楼带院子 送车库	玉器街84号小区	1994	3室1厅1卫	72	共1层	21111	精装修	152	邗江	汽车西站	玉器街84号	2018年9月13日	https://yangzhou.anjuke.com/prop/view/A1411560812?from=filter&spread=commsearch_p&position=2&kwtype=filter&now_time=1538808537
扬建宿舍 梅小梅中本部 精装修 邻长征路 史可法路	扬建宿舍楼	1988	2室1厅1卫	74	共2层	21054	精装修	155.8	仪征市	仪征市	浦峰路	2018年8月20日	https://yangzhou.anjuke.com/prop/view/A1374870011?from=filter&spread=commsearch_p&position=2010&kwtype=filter&now_time=1538808946
锦旺巷23号小区2室2厅1卫71平梅中本部双校区 好贷款	锦旺巷23号小区	2006	2室2厅1卫	71	共4层	20985	精装修	149	邗江	汽车西站	锦旺巷23号	2018年9月17日	https://yangzhou.anjuke.com/prop/view/A1417329767?from=filter&spread=commsearch_p&position=175&kwtype=filter&now_time=1538808561
锦旺巷 71平品牌精装149万 梅岭本部双校区 玉带河长征苑	锦旺苑小区	2000	2室2厅1卫	71	共4层	20985	精装修	149	维扬	五台山大桥	友谊路37号	2018年9月17日	https://yangzhou.anjuke.com/prop/view/A1416719505?from=filter&spread=commsearch_p&position=1806&kwtype=filter&now_time=1538808908
锦旺巷23号小区2室2厅1卫71平梅中本部双校区 好贷款	锦旺巷23号小区	2006	2室2厅1卫	71	共4层	20985	精装修	149	邗江	汽车西站	锦旺巷23号	2018年9月17日	https://yangzhou.anjuke.com/prop/view/A1417329767?from=filter&spread=commsearch_p&position=184&kwtype=filter&now_time=1538808573
梅中梅小 史可法东路 精装2F/4F 3室1厅1卫 有车库	史可法东路12号小区	1993	3室2厅1卫	80	共4层	20975	精装修	167.8	邗江	汽车西站	史可法东路12号	2018年7月12日	https://yangzhou.anjuke.com/prop/view/A1320623170?from=filter&spread=commsearch_p&position=237&kwtype=filter&now_time=1538808573
梅中梅小 史可法东路 精装2F/4F 3室1厅1卫 有车库	史可法东路12号小区	1993	3室2厅1卫	80	共4层	20975	精装修	167.8	邗江	汽车西站	史可法东路12号	2018年7月12日	https://yangzhou.anjuke.com/prop/view/A1320623170?from=filter&spread=commsearch_p&position=247&kwtype=filter&now_time=1538808586
注意啦（毛坯房 ）梅岭佳园双校区 采光充足 出门就是街	梅岭佳园	2008	3室2厅2卫	136	共5层	20955	毛坯	285	维扬	漕河	梅岭东路9号	2018年8月26日	https://yangzhou.anjuke.com/prop/view/A1384706924?from=filter&spread=commsearch_p&position=945&kwtype=filter&now_time=1538808722
