标题,小区,年限,户型,面积,楼层,单价,装修,总价,地址1,地址2,地址3,发布日期,url
绿地中府 精装修2室2厅 厅通阳台 提包入住 全天采光含车库,绿地上方公馆中府,2010,2室2厅1卫,90.0,低层(共11层),14200.0,精装修,127.8,邗江,汽车西站,吉安路215号,2018年06月29日,https://yangzhou.anjuke.com/prop/view/A1302252148?from=filter&spread=commsearch_p&position=1862&kwtype=filter&now_time=1531923523
京华城水印西堤2室婚装85平147.5万楼层好阳光充裕拎包住,首开水印西堤,2013,2室2厅1卫,85.0,中层(共16层),17352.0,精装修,147.5,邗江,汽车西站,博物馆路,2018年07月16日,https://yangzhou.anjuke.com/prop/view/A1326422208?from=filter&spread=commsearch_p&position=1861&kwtype=filter&now_time=1531923523
玉器街 梅岭双校区 楼层好 三室 有车库 交通便利 环境优美,玉器街24号小区,2000,3室1厅1卫,88.0,共5层,18159.0,精装修,159.8,邗江,汽车西站,玉器街24号,2018年07月10日,https://yangzhou.anjuke.com/prop/view/A1317770437?from=filter&spread=commsearch_p&position=1828&kwtype=filter&now_time=1531923398
首开中央都会 二室一厅 90平,首开中央都会,2016,2室1厅1卫,90.0,低层(共18层),13111.0,精装修,118,邗江,汽车西站,"栖祥路,近润雅路",2018年06月22日,https://yangzhou.anjuke.com/prop/view/A1292730030?from=filter&spread=commsearch_p&position=1827&kwtype=filter&now_time=1531923398
美凯龙旁绿地上方公馆2室2厅精装南北通透户型采光佳靠,绿地上方公馆东庭,2010,2室2厅1卫,90.0,低层(共11层),13666.0,精装修,123,邗江,汽车西站,祥云路55号,2018年07月01日,https://yangzhou.anjuke.com/prop/view/A1305293826?from=filter&spread=commsearch_p&position=1825&kwtype=filter&now_time=1531923398
马太巷 梅岭公馆 玉器街87平 中装 二楼 159.8万,梅岭公馆,1999,3室2厅1卫,87.0,共5层,18367.0,精装修,159.8,邗江,汽车西站,马太巷18号,2018年07月03日,https://yangzhou.anjuke.com/prop/view/A1307916287?from=filter&spread=commsearch_p&position=1824&kwtype=filter&now_time=1531923398
财富广场一楼带院子 精装两室 交通便利 提包入住 急售,财富广场,2004,2室2厅2卫,116.0,低层(共22层),12068.0,精装修,140,邗江,汽车西站,扬子江中路287号,2018年06月17日,https://yangzhou.anjuke.com/prop/view/A1286638096?from=filter&spread=commsearch_p&position=1823&kwtype=filter&now_time=1531923398
专业新港名兴精装2房+南北通透明厨明卫+带车库拎包入住！！,新港名兴花园,2011,2室2厅1卫,98.0,低层(共6层),13061.0,精装修,128,邗江,汽车西站,开发路,2018年07月04日,https://yangzhou.anjuke.com/prop/view/A1308774123?from=filter&spread=commsearch_p&position=1822&kwtype=filter&now_time=1531923398
绿地上方公馆，周边配套齐全，欢迎参观,绿地上方公馆东庭,2015,2室2厅1卫,92.0,低层(共10层),12826.0,精装修,118,邗江,汽车西站,祥云路55号,2018年05月13日,https://yangzhou.anjuke.com/prop/view/A1228392145?from=filter&spread=commsearch_p&position=1821&kwtype=filter&now_time=1531923398
玉器街 窦庄新村 马太巷精装修提包入住采光好,玉器街24号小区,2000,3室2厅1卫,87.0,共5层,18965.0,精装修,165,邗江,汽车西站,玉器街24号,2018年05月09日,https://yangzhou.anjuke.com/prop/view/A1221403914?from=filter&spread=commsearch_p&position=1820&kwtype=filter&now_time=1531923398
梅中梅小 史可法东路 精装2F/4F 3室1厅1卫 有车库,史可法东路12号小区,1993,3室2厅1卫,80.0,共4层,20975.0,精装修,167.8,邗江,汽车西站,史可法东路12号,2018年07月12日,https://yangzhou.anjuke.com/prop/view/A1320623170?from=filter&spread=commsearch_p&position=1819&kwtype=filter&now_time=1531923398
梅岭玉器街3室1厅精装梅岭双教育房5楼的2楼满五唯一提包入住,玉器街84号小区,1994,3室1厅1卫,87.0,共5层,18965.0,精装修,165,邗江,汽车西站,玉器街84号,2018年05月19日,https://yangzhou.anjuke.com/prop/view/A1240207436?from=filter&spread=commsearch_p&position=1818&kwtype=filter&now_time=1531923398
梅岭双校区瘦西湖新苑精装2房拎包可住中海嘉境旁,瘦西湖新苑,2013,2室2厅1卫,70.0,共5层,17142.0,精装修,120,维扬,城北乡,上方寺路58号,2018年07月07日,https://yangzhou.anjuke.com/prop/view/A1314418959?from=filter&spread=commsearch_p&position=1817&kwtype=filter&now_time=1531923398
皇都漫城 看房方便 南北通透 厅通阳台 汶河东校 送大院子,颐景苑皇都漫城,2012,2室2厅1卫,102.5,共5层,13463.0,精装修,138,广陵,文昌阁,扬霍路,2018年06月01日,https://yangzhou.anjuke.com/prop/view/A1263297097?from=filter&spread=commsearch_p&position=1816&kwtype=filter&now_time=1531923398
梅岭本部双校区 一楼带院子 院子25平有自建15平靠近沁园,凤凰东巷小区,1998,2室1厅1卫,60.0,共4层,22500.0,精装修,135,广陵,施井路,凤凰桥东巷,2018年05月24日,https://yangzhou.anjuke.com/prop/view/A1250583347?from=filter&spread=commsearch_p&position=1815&kwtype=filter&now_time=1531923398
爱心房产 东方名城皇都漫城怡新花园扬州水立方旁,东方名城,2002,2室1厅1卫,95.0,共5层,12631.0,精装修,120,广陵,广陵产业园,滨河路,2018年07月13日,https://yangzhou.anjuke.com/prop/view/A1321832951?from=filter&spread=commsearch_p&position=1814&kwtype=filter&now_time=1531923398
念香苑 精装两房 四楼带车库20平 靠扬州天下瘦西湖锦苑海德,念香苑,2010,2室2厅1卫,79.0,共1层,14556.0,精装修,115,维扬,瘦西湖,维扬路518号,2018年06月15日,https://yangzhou.anjuke.com/prop/view/A1283760145?from=filter&spread=commsearch_p&position=1813&kwtype=filter&now_time=1531923398
{专业精神值得信任}梅岭北校区瘦西湖新苑精装2房带车库满5年,瘦西湖新苑,2009,2室2厅1卫,70.0,共5层,16857.0,精装修,118,维扬,城北乡,上方寺路58号,2018年07月13日,https://yangzhou.anjuke.com/prop/view/A1322439142?from=filter&spread=commsearch_p&position=1812&kwtype=filter&now_time=1531923398
念香苑 精装两房无税南北通透 采光好不沿街送车库梅岭西小学,念香苑,2012,2室2厅1卫,78.0,共5层,16666.0,精装修,130,维扬,瘦西湖,维扬路518号,2018年07月15日,https://yangzhou.anjuke.com/prop/view/A1324838107?from=filter&spread=commsearch_p&position=1811&kwtype=filter&now_time=1531923398
{专业精神值得信任}瘦西湖新苑精装2房不沿街楼层好瘦西湖鼎苑,瘦西湖新苑,2009,2室2厅1卫,71.0,共5层,16619.0,精装修,118,维扬,城北乡,上方寺路58号,2018年07月13日,https://yangzhou.anjuke.com/prop/view/A1322444042?from=filter&spread=commsearch_p&position=1810&kwtype=filter&now_time=1531923398
建隆巷，梅岭双*房，梅中学位没有用,高桥二村,1998,2室1厅1卫,65.0,共4层,21230.0,精装修,138,维扬,漕河,马太西巷,2018年05月16日,https://yangzhou.anjuke.com/prop/view/A1233299757?from=filter&spread=commsearch_p&position=1809&kwtype=filter&now_time=1531923398
{梅岭双校区}瘦西湖新苑精装两房 北区大润发  梅岭花都汇旁,瘦西湖新苑,2012,2室1厅1卫,70.0,共5层,17142.0,精装修,120,维扬,城北乡,上方寺路58号,2018年07月08日,https://yangzhou.anjuke.com/prop/view/A1314653207?from=filter&spread=commsearch_p&position=1808&kwtype=filter&now_time=1531923398
东方名城1楼半95平二室二厅车库12平精装婚房120万,东方名城,2010,2室2厅1卫,95.0,共5层,12631.0,精装修,120,广陵,广陵产业园,滨河路,2018年06月27日,https://yangzhou.anjuke.com/prop/view/A1299088830?from=filter&spread=commsearch_p&position=1807&kwtype=filter&now_time=1531923398
{和源优选}月明苑清爽两房送大车库,月明苑,2011,2室2厅1卫,75.0,共5层,14666.0,精装修,110,维扬,城北乡,三星路,2018年07月16日,https://yangzhou.anjuke.com/prop/view/A1326118585?from=filter&spread=commsearch_p&position=1806&kwtype=filter&now_time=1531923398
急售众恒紫园精装2室 中间楼层 带车库10平 看房有钥匙,众恒紫园,2008,2室2厅1卫,94.0,共1层,14180.0,精装修,133.3,广陵,东关古渡,江都北路,2018年07月17日,https://yangzhou.anjuke.com/prop/view/A1327177196?from=filter&spread=commsearch_p&position=1805&kwtype=filter&now_time=1531923398
（钰堂品质）瘦西湖福苑旁月明苑 精装2房 家具齐全随时看房,月明苑,2013,2室2厅1卫,75.0,共5层,14666.0,精装修,110,维扬,城北乡,三星路,2018年07月12日,https://yangzhou.anjuke.com/prop/view/A1321101612?from=filter&spread=commsearch_p&position=1804&kwtype=filter&now_time=1531923398
{专业精神 值得信任}宋夹城瘦西湖畔花都汇旁鸿福二村精装两房,鸿福二村,2013,2室2厅1卫,78.0,共5层,14102.0,精装修,110,维扬,城北乡,上方寺路18号,2018年06月12日,https://yangzhou.anjuke.com/prop/view/A1279421181?from=filter&spread=commsearch_p&position=1803&kwtype=filter&now_time=1531923398
扬州大桥下 东方名城  三房二卫 独立车库  新装 南北通透,东方名城,2009,2室2厅1卫,98.0,共1层,12642.0,精装修,123.9,广陵,广陵产业园,滨河路,2018年07月09日,https://yangzhou.anjuke.com/prop/view/A1316515557?from=filter&spread=commsearch_p&position=1802&kwtype=filter&now_time=1531923398
汶河校区+东方名城+南北通透+精装修+提包入住+位置好,东方名城和园,2010,2室2厅1卫,95.0,共5层,12526.0,精装修,119,广陵,广陵产业园,滨河路,2018年07月14日,https://yangzhou.anjuke.com/prop/view/A1323138665?from=filter&spread=commsearch_p&position=1801&kwtype=filter&now_time=1531923398
{用心服务}梅岭本部双学+中装2房提包入住+随心过户,高桥二村,2013,2室1厅1卫,61.8,共1层,21326.0,精装修,131.8,维扬,漕河,马太西巷,2018年07月16日,https://yangzhou.anjuke.com/prop/view/A1326505603?from=filter&spread=commsearch_p&position=1768&kwtype=filter&now_time=1531923279
和园 两室两厅 中装 南北通透,东方名城和园,2010,2室2厅1卫,90.0,共5层,12444.0,精装修,112,广陵,广陵产业园,滨河路,2018年05月02日,https://yangzhou.anjuke.com/prop/view/A1210666794?from=filter&spread=commsearch_p&position=1767&kwtype=filter&now_time=1531923279
东方名城+近幼儿园和小学+交通便利+环境优雅,东方名城,2008,2室2厅1卫,93.0,共5层,13440.0,精装修,125,广陵,广陵产业园,滨河路,2018年07月15日,https://yangzhou.anjuke.com/prop/view/A1325468600?from=filter&spread=commsearch_p&position=1766&kwtype=filter&now_time=1531923279
东方名城，二室，精装修，提包入住，婚房，车库10平方,东方名城,2011,2室2厅1卫,95.0,共5层,12526.0,精装修,119,广陵,广陵产业园,滨河路,2018年06月27日,https://yangzhou.anjuke.com/prop/view/A1299157498?from=filter&spread=commsearch_p&position=1765&kwtype=filter&now_time=1531923279
梅小北校区瘦西湖四大苑70平方110万精装修飞机户型车库大,瘦西湖新苑,2013,2室2厅1卫,70.0,共5层,16857.0,精装修,118,维扬,城北乡,上方寺路58号,2018年07月15日,https://yangzhou.anjuke.com/prop/view/A1325058053?from=filter&spread=commsearch_p&position=1764&kwtype=filter&now_time=1531923279
{远大优选}东方名城 精装两室两厅一卫 1楼适合婚房养老居住,东方名城,2012,2室2厅1卫,95.0,共5层,12526.0,精装修,119,广陵,广陵产业园,滨河路,2018年07月05日,https://yangzhou.anjuke.com/prop/view/A1310449832?from=filter&spread=commsearch_p&position=1763&kwtype=filter&now_time=1531923279
东方名城 两室两厅一卫 全新精装,东方名城,2010,2室2厅1卫,95.0,共5层,12631.0,精装修,120,广陵,广陵产业园,滨河路,2018年07月09日,https://yangzhou.anjuke.com/prop/view/A1316050266?from=filter&spread=commsearch_p&position=1762&kwtype=filter&now_time=1531923279
{梅岭运河校区房}新城吾悦广场旁月明苑精装2房 房东诚心出售,月明苑,2010,2室1厅1卫,75.0,共5层,14933.0,精装修,112,维扬,城北乡,三星路,2018年07月12日,https://yangzhou.anjuke.com/prop/view/A1320908043?from=filter&spread=commsearch_p&position=1761&kwtype=filter&now_time=1531923279
专业精神月明苑精装一楼半 南北通透 可以贷款 看房议价,月明苑,2013,2室2厅1卫,75.0,共5层,14666.0,精装修,110,维扬,城北乡,三星路,2018年07月12日,https://yangzhou.anjuke.com/prop/view/A1319920382?from=filter&spread=commsearch_p&position=1760&kwtype=filter&now_time=1531923279
三星花园旁 月明苑 精装2房 清爽装修 带车库 可贷款提包住,月明苑,2008,2室2厅1卫,75.0,共5层,14933.0,精装修,112,维扬,城北乡,三星路,2018年07月12日,https://yangzhou.anjuke.com/prop/view/A1320470613?from=filter&spread=commsearch_p&position=1759&kwtype=filter&now_time=1531923279
东方名城精装两房 采光好 楼层佳 拎包入住 交通便利,东方名城和园,2010,2室1厅1卫,92.8,共5层,12155.0,精装修,112.8,广陵,广陵产业园,滨河路,2018年05月01日,https://yangzhou.anjuke.com/prop/view/A1209364228?from=filter&spread=commsearch_p&position=1758&kwtype=filter&now_time=1531923279
梅岭花都汇+华建上院旁+瘦西湖鼎苑+精装2房+阳光好楼层,瘦西湖鼎苑,2010,2室1厅1卫,91.0,共5层,14835.0,精装修,135,维扬,瘦西湖,玉箫路9号,2018年07月02日,https://yangzhou.anjuke.com/prop/view/A1306673230?from=filter&spread=commsearch_p&position=1757&kwtype=filter&now_time=1531923279
月明苑 2/1/1 精装修提包入住 大户型 大开窗 带车库,月明苑,2011,2室1厅1卫,75.0,共5层,14933.0,精装修,112,维扬,城北乡,三星路,2018年07月12日,https://yangzhou.anjuke.com/prop/view/A1320085395?from=filter&spread=commsearch_p&position=1756&kwtype=filter&now_time=1531923279
月明苑 精装修2室74平110万 4/5楼 三星花园瘦西湖,月明苑,2012,2室2厅1卫,74.0,共1层,14864.0,精装修,110,维扬,城北乡,三星路,2018年07月17日,https://yangzhou.anjuke.com/prop/view/A1327578461?from=filter&spread=commsearch_p&position=1755&kwtype=filter&now_time=1531923279
{梅岭双校区 好房不等} 瘦西湖新苑 鸿福华建御龙湾大润发精,瘦西湖新苑,2013,2室2厅1卫,70.0,共5层,16571.0,精装修,116,维扬,城北乡,上方寺路58号,2018年07月08日,https://yangzhou.anjuke.com/prop/view/A1315519858?from=filter&spread=commsearch_p&position=1754&kwtype=filter&now_time=1531923279
东方名城，精装两室，2/5楼，95平120万,东方名城,2010,2室2厅1卫,95.0,共5层,12631.0,精装修,120,广陵,广陵产业园,滨河路,2018年06月29日,https://yangzhou.anjuke.com/prop/view/A1302017118?from=filter&spread=commsearch_p&position=1753&kwtype=filter&now_time=1531923279
北润发 瘦西湖新苑 精装2房 2/5楼 采光好 梅岭北校区,瘦西湖新苑,2011,2室1厅1卫,70.0,共1层,16857.0,精装修,118,维扬,城北乡,上方寺路58号,2018年07月16日,https://yangzhou.anjuke.com/prop/view/A1325912553?from=filter&spread=commsearch_p&position=1752&kwtype=filter&now_time=1531923279
瘦西湖景苑精装两房3/5F楼层好位置佳梅岭花都汇校区,瘦西湖景苑,2013,2室2厅1卫,93.5,共1层,14417.0,精装修,134.8,维扬,瘦西湖,上方寺路60号,2018年06月02日,https://yangzhou.anjuke.com/prop/view/A1265628254?from=filter&spread=commsearch_p&position=1751&kwtype=filter&now_time=1531923279
梅岭双校区梅岭花都汇瘦西湖景苑精装南北通透,瘦西湖景苑,2013,2室1厅1卫,93.5,共5层,13903.0,精装修,130,维扬,瘦西湖,上方寺路60号,2018年07月08日,https://yangzhou.anjuke.com/prop/view/A1315646194?from=filter&spread=commsearch_p&position=1750&kwtype=filter&now_time=1531923279
{用心服务}梅中梅小双学高桥二村精装修舒适2房出售+配套齐全,高桥二村,2000,2室1厅1卫,62.0,共1层,21258.0,精装修,131.8,维扬,漕河,马太西巷,2018年07月09日,https://yangzhou.anjuke.com/prop/view/A1316825519?from=filter&spread=commsearch_p&position=1749&kwtype=filter&now_time=1531923279
新上文昌路党建社区曲江公园大润发运河楼层好采光好先到先得电抢,文昌花园,2006,2室2厅1卫,73.8,共5层,15582.0,精装修,115,广陵,曲江公园,文昌中路18号,2018年07月11日,https://yangzhou.anjuke.com/prop/view/A1318480763?from=filter&spread=commsearch_p&position=1748&kwtype=filter&now_time=1531923279
爱心优选 东方名城和园+汶河东校区+皇都漫城+广陵世家+车库,东方名城和园,2009,2室2厅1卫,92.0,共1层,12500.0,精装修,115,广陵,广陵产业园,滨河路,2018年05月11日,https://yangzhou.anjuke.com/prop/view/A1224908046?from=filter&spread=commsearch_p&position=1747&kwtype=filter&now_time=1531923279
{专业精神值得信任}宋夹城瘦西湖畔花都汇旁鸿福二村精装两房,鸿福二村,2013,2室2厅1卫,78.0,共5层,14102.0,精装修,110,维扬,城北乡,上方寺路18号,2018年07月14日,https://yangzhou.anjuke.com/prop/view/A1323354447?from=filter&spread=commsearch_p&position=1746&kwtype=filter&now_time=1531923279
